datetime,open,high,low,close,volume,symbol,lowestlow_10,bull_pivot,bull_pivot2,bull_pivot3,bull_pivot5,bull_pivot7,bull_pivotw,close_bullpivot,close_bullpivot2,close_bullpivot3,close_bullpivot5,close_bullpivot7,close_bullpivotw
2023-05-03 09:30:00,411.36,411.6,411.31,411.57,356969,SPY,,False,False,False,False,False,False,,,,,,
2023-05-03 09:31:00,411.56,411.67,411.35,411.49,199980,SPY,,False,False,False,False,False,False,,,,,,
2023-05-03 09:32:00,411.51,411.74,411.5001,411.66,150035,SPY,,False,False,False,False,False,False,,,,,,
2023-05-03 09:33:00,411.68,411.69,411.44,411.461,134624,SPY,,False,False,False,False,False,False,,,,,,
2023-05-03 09:34:00,411.48,411.535,411.28,411.43,244951,SPY,,False,False,False,False,False,False,,,,,,
2023-05-03 09:35:00,411.42,411.5491,411.29,411.49,108760,SPY,,False,False,False,False,False,False,,,,,,
2023-05-03 09:36:00,411.48,411.61,411.4,411.455,114860,SPY,,False,False,False,False,False,False,,,,,,
2023-05-03 09:37:00,411.46,411.47,411.25,411.3017,132450,SPY,,False,False,False,False,False,False,,,,,,
2023-05-03 09:38:00,411.3009,411.57,411.28,411.55,157944,SPY,,False,False,False,False,False,False,,,,,,
2023-05-03 09:39:00,411.575,411.715,411.5,411.52,115165,SPY,411.25,False,False,False,False,False,False,,,,,,
2023-05-03 09:40:00,411.5,411.71,411.5,411.64,116689,SPY,411.25,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 09:41:00,411.63,411.735,411.5,411.5,70244,SPY,411.25,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 09:42:00,411.5,411.7,411.4,411.67,98666,SPY,411.25,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 09:43:00,411.67,411.7899,411.63,411.78,140499,SPY,411.25,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 09:44:00,411.78,411.78,411.59,411.62,119250,SPY,411.25,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 09:45:00,411.65,411.92,411.53,411.8442,199392,SPY,411.25,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 09:46:00,411.84,411.86,411.65,411.6811,108870,SPY,411.25,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 09:47:00,411.68,411.8,411.58,411.795,214562,SPY,411.28,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 09:48:00,411.79,411.88,411.74,411.88,99759,SPY,411.4,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 09:49:00,411.89,411.97,411.84,411.895,81557,SPY,411.4,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 09:50:00,411.9,412.17,411.9,412.0867,167626,SPY,411.4,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 09:51:00,412.085,412.33,412.07,412.3199,204757,SPY,411.4,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 09:52:00,412.33,412.65,412.33,412.55,445993,SPY,411.53,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 09:53:00,412.53,412.55,412.25,412.32,226286,SPY,411.53,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 09:54:00,412.305,412.4,412.21,412.36,135644,SPY,411.53,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 09:55:00,412.37,412.52,412.27,412.48,158574,SPY,411.58,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 09:56:00,412.4874,412.49,412.3401,412.3681,95547,SPY,411.58,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 09:57:00,412.36,412.42,412.21,412.3012,108157,SPY,411.74,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 09:58:00,412.315,412.33,412.1898,412.2,80758,SPY,411.84,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 09:59:00,412.2,412.24,412.12,412.19,74509,SPY,411.9,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:00:00,412.21,412.47,412.11,412.44,132607,SPY,412.07,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:01:00,412.45,412.48,412.18,412.38,105162,SPY,412.11,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:02:00,412.3716,412.465,412.25,412.2522,123826,SPY,412.11,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:03:00,412.26,412.26,411.93,411.99,145437,SPY,411.93,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:04:00,411.99,412.11,411.95,412.08,127410,SPY,411.93,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:05:00,412.09,412.18,411.97,411.995,72222,SPY,411.93,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:06:00,411.99,412.06,411.86,412.015,95665,SPY,411.86,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:07:00,412.02,412.11,411.945,412.1,74512,SPY,411.86,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:08:00,412.095,412.14,411.99,412.05,114269,SPY,411.86,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:09:00,412.06,412.12,411.91,412.08,46594,SPY,411.86,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:10:00,412.07,412.21,411.97,411.9899,80915,SPY,411.86,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:11:00,411.978,412.08,411.83,411.85,110404,SPY,411.83,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:12:00,411.835,411.88,411.6,411.62,147422,SPY,411.6,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:13:00,411.61,411.7499,411.57,411.58,118163,SPY,411.57,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:14:00,411.58,411.649,411.4,411.5895,140154,SPY,411.4,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:15:00,411.6099,411.72,411.475,411.66,147141,SPY,411.4,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:16:00,411.64,411.71,411.59,411.59,119648,SPY,411.4,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:17:00,411.58,411.8179,411.5401,411.8101,76190,SPY,411.4,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:18:00,411.82,411.86,411.66,411.7619,89342,SPY,411.4,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:19:00,411.7622,411.77,411.62,411.74,61512,SPY,411.4,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:20:00,411.7501,411.84,411.735,411.765,76842,SPY,411.4,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:21:00,411.76,411.9176,411.76,411.83,91455,SPY,411.4,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:22:00,411.83,412.09,411.815,412.09,137978,SPY,411.4,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:23:00,412.08,412.08,411.85,411.925,152065,SPY,411.4,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:24:00,411.91,411.96,411.82,411.95,78296,SPY,411.475,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:25:00,411.95,411.95,411.79,411.9,63648,SPY,411.5401,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:26:00,411.8823,411.9,411.75,411.78,82391,SPY,411.5401,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:27:00,411.78,411.8,411.61,411.69,78725,SPY,411.61,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:28:00,411.68,411.7,411.54,411.6,105127,SPY,411.54,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:29:00,411.58,411.58,411.38,411.45,115333,SPY,411.38,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:30:00,411.43,411.59,411.375,411.531,176190,SPY,411.375,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:31:00,411.53,411.5899,411.33,411.46,149269,SPY,411.33,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:32:00,411.45,411.59,411.4201,411.56,143234,SPY,411.33,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:33:00,411.555,411.62,411.48,411.51,139629,SPY,411.33,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:34:00,411.51,411.573,411.425,411.48,99712,SPY,411.33,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:35:00,411.48,411.61,411.4001,411.55,88580,SPY,411.33,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:36:00,411.5438,411.629,411.43,411.629,109662,SPY,411.33,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:37:00,411.615,411.65,411.3799,411.41,86938,SPY,411.33,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:38:00,411.395,411.425,411.28,411.34,89286,SPY,411.28,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:39:00,411.342,411.342,411.14,411.146,99060,SPY,411.14,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:40:00,411.14,411.29,411.1,411.29,116710,SPY,411.1,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:41:00,411.33,411.3799,411.19,411.33,88538,SPY,411.1,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:42:00,411.33,411.35,411.1,411.18,94827,SPY,411.1,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:43:00,411.17,411.2,411.05,411.055,87655,SPY,411.05,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:44:00,411.05,411.18,411.0109,411.06,92485,SPY,411.0109,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:45:00,411.06,411.24,411.0,411.0199,133919,SPY,411.0,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:46:00,411.01,411.06,410.575,410.6,309992,SPY,410.575,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:47:00,410.605,410.765,410.57,410.5801,210109,SPY,410.57,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:48:00,410.58,410.83,410.51,410.76,181010,SPY,410.51,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:49:00,410.75,411.01,410.7494,411.0,104255,SPY,410.51,False,True,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:50:00,411.005,411.215,411.005,411.16,158013,SPY,410.51,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:51:00,411.16,411.235,411.12,411.21,71643,SPY,410.51,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:52:00,411.21,411.2434,410.99,411.005,81772,SPY,410.51,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:53:00,411.01,411.11,410.9305,410.94,107515,SPY,410.51,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:54:00,410.94,410.94,410.65,410.6801,191696,SPY,410.51,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:55:00,410.69,410.8378,410.6,410.745,188592,SPY,410.51,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:56:00,410.72,410.97,410.72,410.96,80790,SPY,410.51,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:57:00,410.97,411.01,410.91,410.97,44058,SPY,410.51,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:58:00,410.98,411.005,410.84,410.88,47692,SPY,410.6,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 10:59:00,410.85,410.95,410.78,410.895,107925,SPY,410.6,False,False,False,False,False,False,False,True,False,False,False,False
2023-05-03 11:00:00,410.87,410.98,410.83,410.89,81973,SPY,410.6,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:01:00,410.88,410.936,410.6,410.6,86545,SPY,410.6,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:02:00,410.59,410.69,410.39,410.58,234604,SPY,410.39,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:03:00,410.58,410.71,410.54,410.585,68371,SPY,410.39,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:04:00,410.58,410.73,410.57,410.71,57385,SPY,410.39,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:05:00,410.74,410.8,410.61,410.62,60402,SPY,410.39,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:06:00,410.62,410.64,410.43,410.44,102777,SPY,410.39,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:07:00,410.43,410.66,410.4,410.65,75209,SPY,410.39,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:08:00,410.68,410.69,410.4,410.42,218541,SPY,410.39,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:09:00,410.41,410.485,410.36,410.46,83571,SPY,410.36,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:10:00,410.46,410.51,410.311,410.4899,107855,SPY,410.311,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:11:00,410.49,410.5046,410.35,410.4,43348,SPY,410.311,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:12:00,410.4,410.48,410.3,410.35,64263,SPY,410.3,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:13:00,410.3599,410.5983,410.32,410.5785,95232,SPY,410.3,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:14:00,410.56,410.66,410.54,410.61,76648,SPY,410.3,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:15:00,410.61,410.64,410.52,410.5806,96328,SPY,410.3,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:16:00,410.58,410.7499,410.54,410.71,81316,SPY,410.3,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:17:00,410.7,410.79,410.6404,410.7393,84307,SPY,410.3,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:18:00,410.74,410.8088,410.69,410.79,43237,SPY,410.3,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:19:00,410.8,410.81,410.668,410.7318,65114,SPY,410.3,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:20:00,410.75,410.83,410.64,410.82,44050,SPY,410.3,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:21:00,410.81,410.8138,410.67,410.78,59932,SPY,410.3,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:22:00,410.77,410.79,410.56,410.62,82935,SPY,410.32,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:23:00,410.63,410.83,410.6,410.82,60079,SPY,410.52,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:24:00,410.825,410.95,410.75,410.87,96851,SPY,410.52,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:25:00,410.86,410.9,410.805,410.88,57499,SPY,410.54,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:26:00,410.875,410.88,410.66,410.67,100538,SPY,410.56,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:27:00,410.66,410.71,410.51,410.6611,86245,SPY,410.51,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:28:00,410.66,410.67,410.47,410.54,100557,SPY,410.47,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:29:00,410.54,410.7,410.5015,410.64,50269,SPY,410.47,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:30:00,410.64,410.64,410.455,410.585,63777,SPY,410.455,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:31:00,410.59,410.7,410.59,410.615,55442,SPY,410.455,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:32:00,410.62,410.83,410.55,410.82,145966,SPY,410.455,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:33:00,410.82,410.86,410.725,410.82,77367,SPY,410.455,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:34:00,410.8,410.835,410.71,410.8092,75748,SPY,410.455,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:35:00,410.8,410.975,410.8,410.87,94498,SPY,410.455,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:36:00,410.86,411.04,410.83,410.99,115821,SPY,410.455,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:37:00,410.99,411.035,410.92,411.005,153306,SPY,410.455,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:38:00,411.0,411.03,410.84,411.03,89956,SPY,410.455,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:39:00,411.01,411.06,410.96,410.9642,51345,SPY,410.455,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:40:00,410.97,411.03,410.915,410.97,43409,SPY,410.55,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:41:00,410.97,410.98,410.82,410.86,48836,SPY,410.55,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:42:00,410.84,410.8492,410.74,410.8301,62658,SPY,410.71,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:43:00,410.83,410.83,410.69,410.82,63619,SPY,410.69,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:44:00,410.8,410.82,410.7015,410.815,71553,SPY,410.69,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:45:00,410.82,410.98,410.78,410.96,51675,SPY,410.69,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:46:00,410.95,411.05,410.93,411.0,53827,SPY,410.69,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:47:00,411.0,411.2,411.0,411.165,99552,SPY,410.69,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:48:00,411.17,411.18,410.98,411.035,37523,SPY,410.69,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:49:00,411.02,411.03,410.97,411.0115,35091,SPY,410.69,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:50:00,411.02,411.03,410.94,410.97,51504,SPY,410.69,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:51:00,411.0,411.11,410.98,411.09,75292,SPY,410.69,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:52:00,411.0938,411.13,411.05,411.09,66878,SPY,410.69,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:53:00,411.09,411.11,411.03,411.07,62903,SPY,410.7015,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:54:00,411.07,411.11,411.04,411.1,27792,SPY,410.78,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:55:00,411.1,411.25,411.07,411.24,68841,SPY,410.93,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:56:00,411.24,411.52,411.23,411.47,273256,SPY,410.94,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:57:00,411.48,411.54,411.39,411.53,103476,SPY,410.94,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:58:00,411.54,411.55,411.41,411.435,89909,SPY,410.94,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 11:59:00,411.435,411.51,411.36,411.49,113124,SPY,410.94,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:00:00,411.5,411.52,411.42,411.43,28315,SPY,410.98,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:01:00,411.45,411.5,411.4,411.435,53208,SPY,411.03,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:02:00,411.43,411.55,411.4,411.495,75457,SPY,411.03,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:03:00,411.49,411.53,411.43,411.495,20518,SPY,411.04,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:04:00,411.51,411.61,411.51,411.54,52965,SPY,411.07,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:05:00,411.54,411.57,411.48,411.55,51662,SPY,411.23,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:06:00,411.57,411.645,411.5499,411.59,49200,SPY,411.36,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:07:00,411.6,411.67,411.6,411.61,56910,SPY,411.36,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:08:00,411.63,411.71,411.565,411.655,113358,SPY,411.36,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:09:00,411.64,411.72,411.5101,411.54,77559,SPY,411.4,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:10:00,411.54,411.61,411.5,411.55,79318,SPY,411.4,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:11:00,411.54,411.56,411.46,411.5,52882,SPY,411.4,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:12:00,411.51,411.5377,411.39,411.44,77435,SPY,411.39,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:13:00,411.44,411.44,411.35,411.3999,46501,SPY,411.35,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:14:00,411.3921,411.52,411.39,411.4499,58787,SPY,411.35,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:15:00,411.45,411.53,411.4,411.48,90828,SPY,411.35,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:16:00,411.48,411.505,411.385,411.48,44084,SPY,411.35,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:17:00,411.46,411.4874,411.3,411.355,82625,SPY,411.3,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:18:00,411.36,411.365,411.24,411.26,70439,SPY,411.24,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:19:00,411.25,411.27,411.17,411.19,69500,SPY,411.17,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:20:00,411.182,411.1838,411.06,411.11,98283,SPY,411.06,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:21:00,411.1162,411.27,411.11,411.22,78218,SPY,411.06,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:22:00,411.21,411.31,411.18,411.26,144315,SPY,411.06,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:23:00,411.29,411.44,411.29,411.4,44867,SPY,411.06,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:24:00,411.392,411.54,411.392,411.5181,76177,SPY,411.06,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:25:00,411.515,411.56,411.465,411.465,68910,SPY,411.06,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:26:00,411.465,411.56,411.45,411.54,43392,SPY,411.06,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:27:00,411.54,411.6174,411.49,411.5678,44673,SPY,411.06,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:28:00,411.56,411.6899,411.53,411.66,88713,SPY,411.06,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:29:00,411.6691,411.8,411.63,411.745,60100,SPY,411.06,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:30:00,411.76,411.81,411.68,411.81,59293,SPY,411.11,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:31:00,411.81,411.83,411.68,411.72,52433,SPY,411.18,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:32:00,411.73,411.78,411.69,411.748,105128,SPY,411.29,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:33:00,411.74,411.82,411.68,411.74,70973,SPY,411.392,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:34:00,411.75,411.76,411.6,411.62,68578,SPY,411.45,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:35:00,411.63,411.64,411.56,411.61,51439,SPY,411.45,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:36:00,411.62,411.62,411.5123,411.5123,38164,SPY,411.49,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:37:00,411.52,411.55,411.46,411.52,73555,SPY,411.46,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:38:00,411.51,411.57,411.475,411.555,31580,SPY,411.46,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:39:00,411.55,411.57,411.5,411.5524,19578,SPY,411.46,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:40:00,411.56,411.61,411.53,411.57,47903,SPY,411.46,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:41:00,411.57,411.65,411.57,411.58,44077,SPY,411.46,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:42:00,411.59,411.69,411.58,411.68,62017,SPY,411.46,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:43:00,411.68,411.78,411.655,411.7791,53385,SPY,411.46,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:44:00,411.78,411.78,411.63,411.63,44293,SPY,411.46,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:45:00,411.645,411.73,411.6229,411.715,48195,SPY,411.46,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:46:00,411.71,411.71,411.601,411.615,46867,SPY,411.46,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:47:00,411.61,411.74,411.61,411.725,50788,SPY,411.475,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:48:00,411.73,411.7592,411.68,411.7,24072,SPY,411.5,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:49:00,411.7,411.78,411.68,411.7401,42770,SPY,411.53,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:50:00,411.75,411.827,411.74,411.8101,32004,SPY,411.57,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:51:00,411.82,411.97,411.82,411.94,60667,SPY,411.58,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03 12:52:00,411.9409,412.02,411.93,411.9695,64652,SPY,411.601,False,False,False,False,False,False,False,False,False,False,False,False
